tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
15751,comcastcares,False,Wed Nov 01 03:29:01 +0000 2017,"@119470 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,15752.0
15753,comcastcares,False,Wed Nov 01 03:26:20 +0000 2017,"@119471 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,15754.0
15755,comcastcares,False,Wed Nov 01 03:25:34 +0000 2017,"@119472 with your full name, address, and account number so I can look into this issue. Thanks! -KW",,15756.0
15757,comcastcares,False,Wed Nov 01 03:25:28 +0000 2017,@119472 I understand how frustrating it is when service is interrupted and I'd like to assist with your concerns. Please send a DM,,15756.0
16212,comcastcares,False,Wed Nov 01 03:43:41 +0000 2017,"@119560 address, and account number so I can assist with the issues you've been experiencing. -KW",,16213.0
16214,comcastcares,False,Wed Nov 01 03:43:34 +0000 2017,"@119560 I'd like to look into your internet concerns and see what I can do to help. Please send a DM with your full name,",,16213.0
16215,comcastcares,False,Wed Nov 01 03:36:30 +0000 2017,"@119561 with your full name, address, and account number so I can look into your service concerns. Thanks! -KW",,16216.0
16217,comcastcares,False,Wed Nov 01 03:36:21 +0000 2017,"@119561 Hi, I'd like to assist with the internet issues you've been experiencing. Please send a DM",,16216.0
16542,comcastcares,False,Wed Nov 01 03:54:32 +0000 2017,"@119648 I'd love to help.  I have yet to receive the DM with your info,.  Has this been missed again? -QL",16543,16544.0
16949,comcastcares,False,Wed Nov 01 04:14:11 +0000 2017,@119725 Oh no! Let’s get that fixed as quickly as possible. Please DM your full address so I can see what is going on. -GO,,16950.0
16952,comcastcares,False,Wed Nov 01 04:13:10 +0000 2017,"@119726 Hello, thanks for reaching out about your audio concerns and I'm happy to help! Can you please DM the full address? ~AT",16953,16954.0
16955,comcastcares,False,Wed Nov 01 06:04:26 +0000 2017,"@119726 Hello, please send us more info in dm on this issue. Like what channels is this happening on? -EP",16956,16953.0
16957,comcastcares,False,Wed Nov 01 06:30:15 +0000 2017,"@119726 Please send us a DM with your account number or full address. Thank you, -EP",,16956.0
16958,comcastcares,False,Wed Nov 01 04:11:53 +0000 2017,"@119727 Hello, thanks for reaching out about your concerns and I'm happy to help! Can you please DM the full address? ~AT",16959,16960.0
16961,comcastcares,False,Wed Nov 01 15:43:25 +0000 2017,"@119727 Okay, was there anything else I could help with?-JG",16962,16959.0
16963,comcastcares,False,Wed Nov 01 15:54:16 +0000 2017,@119727 My pleasure! Have a great rest of your day and reach out again if you need anything in the future!-JG,,16962.0
16964,comcastcares,False,Wed Nov 01 04:09:10 +0000 2017,"@119728 Hello, thanks for reaching out about your cable concerns and I'm happy to help! Can you please DM the full address? ~AT",,16965.0
16966,comcastcares,False,Wed Nov 01 04:08:35 +0000 2017,"@119729 Hello, thanks for reaching out about your concerns and I'm happy to help! Can you please DM the full address? ~AT",16967,16968.0
16969,comcastcares,False,Mon Nov 06 08:11:14 +0000 2017,@119729 Glad to hear it was corrected. Did this ever happen to your service before?-Sean,16970,16967.0
16971,comcastcares,False,Tue Nov 07 01:39:44 +0000 2017,"@119729 I do apologize for any frustrations, if there is anything else that we can do for you, please let us know. ~AT",,16970.0
16972,comcastcares,False,Wed Nov 01 04:07:40 +0000 2017,@119730 I do apologize for the troubles and inconvenience. Please let us know if there is anything we can assist with. ~RD,,16973.0
16974,comcastcares,False,Wed Nov 01 04:05:42 +0000 2017,@119732 Hello please DM your account details and I will look into this for you. ~RD,,16975.0
16976,comcastcares,False,Wed Nov 01 04:05:30 +0000 2017,"@119733 Hey there, I would like to further assist you with your wifi issues. Can you please DM your address and telephone number? -ZC",,16977.0
16978,comcastcares,False,Wed Nov 01 04:05:20 +0000 2017,"@119734 Hey there, I would like to further assist you with your request. Can you please DM your full address and more details? -ZC",,16979.0
16980,comcastcares,False,Wed Nov 01 04:04:44 +0000 2017,"@119735 Hello, I do apologize for the trouble. Please DM so we can discuss.~RD",,16981.0
16984,comcastcares,False,Wed Nov 01 04:04:37 +0000 2017,"@119739 Hello, I'm sorry to see that you feel this way and I'd be happy to help! Can you please DM more detail? ~AT",,16985.0
16986,comcastcares,False,Wed Nov 01 04:03:44 +0000 2017,"@119740 Hello, we are in contract with the network and that will determine what is available. I do apologize. ~AT",16987,16988.0
16989,comcastcares,False,Wed Nov 01 04:50:42 +0000 2017,@119740 You're welcome! We're here 24/7 for assistance in the future. ~AT,,16987.0
16990,comcastcares,False,Wed Nov 01 04:03:40 +0000 2017,@119741 Hello please DM your account details and I will look into this for you. ~RD,,16991.0
16992,comcastcares,False,Wed Nov 01 04:03:12 +0000 2017,"@119742 Hello, thanks for reaching out about your pricing and I'd be happy to help! Can you please DM the full address? ~AT",,16993.0
16994,comcastcares,False,Wed Nov 01 04:02:15 +0000 2017,@119743 I do apologize for the troubles and loss of services. Please DM your full address and I will look into this for you. ~RD,,16995.0
17297,comcastcares,False,Wed Nov 01 04:24:29 +0000 2017,"@119812 Hello. I'd like to help with your service issue. Please send a DM with your full name, address and phone number. -GM",,17298.0
17299,comcastcares,False,Wed Nov 01 04:22:38 +0000 2017,"@119813 Hello, thanks for reaching out about your billing concerns and I'm happy to help. Can you please DM the full address? ~AT",,17300.0
17301,comcastcares,False,Wed Nov 01 04:20:20 +0000 2017,"@119814 address, and account number so I can assist further with this issue. Thanks! -KW",,17302.0
17303,comcastcares,False,Wed Nov 01 04:20:15 +0000 2017,"@119814 I understand your frustration and I'd like to look into your internet concerns. Please send a DM with your full name,",,17302.0
17308,comcastcares,False,Wed Nov 01 04:18:00 +0000 2017,"@119817 Hi, CJ! Thanks for reaching out. Are you currently experiencing XFINITY service issues? -GO",,17309.0
17312,comcastcares,False,Wed Nov 01 04:17:40 +0000 2017,"@119818 Hello, I'm sorry to see that you feel this way and I'd be happy to turn that around. Can you please DM the full address? ~AT",,17313.0
17314,comcastcares,False,Wed Nov 01 04:17:07 +0000 2017,"@119819 Hello, thanks for reaching out about your concerns and I'm happy to help! Can you please DM the full address? ~AT",,17315.0
17316,comcastcares,False,Wed Nov 01 04:16:05 +0000 2017,"@119820 Hello, let me do some research on the account to see what is causing this problem. Please DM for assistance, thank you. -DP",17317,17318.0
17319,comcastcares,False,Wed Nov 01 04:15:51 +0000 2017,@119821 Hi! Thanks for reaching out. Please DM your full address so I can help with the XFINITY On Demand concern. -GO,17320,17321.0
17714,comcastcares,False,Wed Nov 01 04:58:08 +0000 2017,@119918 Hello. I'd be happy to help with your service issue. Are you still experiencing issues with your coverage? -GM,,17715.0
17716,comcastcares,False,Wed Nov 01 04:57:27 +0000 2017,"@119919 Hello, thanks for reaching out about your concerns and I'd be happy to help! Can you please DM the full address? ~AT",,17717.0
17718,comcastcares,False,Wed Nov 01 04:56:37 +0000 2017,"@119920 If you still need assistance with your internet service, please send a DM with your info. I'm happy to help. -KW",,17719.0
17720,comcastcares,False,Wed Nov 01 04:55:23 +0000 2017,"@119921 Hello. I can help with your service issues. Please send a DM with your full name, address and phone number. -GM",,17721.0
17722,comcastcares,False,Wed Nov 01 04:51:17 +0000 2017,"@119922 Please send a DM with your full name, address, and account number so I can assist further. Thanks! -KW",,17723.0
17724,comcastcares,False,Wed Nov 01 04:51:12 +0000 2017,@119922 I completely understand your frustration and I'd like to look into the internet issues you're experiencing.,,17723.0
17970,comcastcares,False,Wed Nov 01 05:09:16 +0000 2017,"@119987 Hello, I am glad that it is resolved now. Is there anything else we can assist you with? -EP",,17971.0
17976,comcastcares,False,Wed Nov 01 05:01:56 +0000 2017,@119989 Hi there. What's the situation? Please DM us with details. Thanks. -FL,,17977.0
18234,comcastcares,False,Wed Nov 01 05:28:41 +0000 2017,"@120050 with your full name, address, and phone number so I can assist with this issue. Thanks! -KW",,18235.0
18236,comcastcares,False,Wed Nov 01 05:28:37 +0000 2017,@120050 I understand how frustrating it is when service is disrupted and I'd like to look into your concerns. Please send a DM,,18235.0
18470,comcastcares,False,Wed Nov 01 05:43:44 +0000 2017,"@120107 Hi, I can help with finding a solution for this TV issue. Can you DM the name and address on the account ?-Sean",18471,18472.0
18473,comcastcares,False,Wed Nov 01 16:02:24 +0000 2017,"@120107 That is great to hear! If you need any further assistance, please don't hesitate to send me a DM. We are available 24/7! -JR",,18471.0
18474,comcastcares,False,Wed Nov 01 05:42:50 +0000 2017,@120108 How can I help you tonight? -DR,18475,18476.0
18478,comcastcares,False,Wed Nov 01 05:41:24 +0000 2017,@120110 and the phone number associated with the account so I can assist with this issue. Thanks! -KW,,18479.0
18480,comcastcares,False,Wed Nov 01 05:41:18 +0000 2017,"@120110 I can definitely check on the status of your services. Please send a DM with your full name, address,",,18479.0
18752,comcastcares,False,Wed Nov 01 05:59:07 +0000 2017,"@120185 address, and the phone number tied to the account so I can look into this cable issue. -KW",,18753.0
18755,comcastcares,False,Wed Nov 01 05:59:05 +0000 2017,@120186 Please DM us the phone number and address on the account if you're still experiencing issues. -FRL,,18756.0
18754,comcastcares,False,Wed Nov 01 05:59:02 +0000 2017,"@120185 Hi, I understand how frustrating it is when service is disrupted and I'd like to help. Please send a DM with your name,",,18753.0
18757,comcastcares,False,Wed Nov 01 05:58:53 +0000 2017,"@120187 Please DM us if you're experiencing any connectivity issues, we're here 24/7 to help. -FRL",,18758.0
18759,comcastcares,False,Wed Nov 01 05:53:11 +0000 2017,"@120188 Hello. I'd be happy to help. Can you please send a DM with your full name, address and phone number? -GM",,18760.0
18761,comcastcares,False,Wed Nov 01 05:50:49 +0000 2017,@120189 and the phone number associated with your account so I can assist with your concerns. Thanks! -KW,,18762.0
18763,comcastcares,False,Wed Nov 01 05:50:45 +0000 2017,"@120189 Hello, I'll be happy to check on the status of your services. Please send a DM with your full name, address,",,18762.0
18765,comcastcares,False,Wed Nov 01 05:50:33 +0000 2017,"@120190 number and name on the account, and I'll look into this for you? - Kerry",,18766.0
18768,comcastcares,False,Wed Nov 01 05:50:20 +0000 2017,"@120191 Hello, I have responded to your DM, please review &amp; respond at your earliest convenience. Thank you. -DR",,18769.0
18770,comcastcares,False,Wed Nov 01 05:47:46 +0000 2017,"@120192 Hi, I can help with the speed issue. Can you DM the name, address, and phone number on the account to us?-Sean",,18771.0
18772,comcastcares,False,Wed Nov 01 05:46:36 +0000 2017,"@120193 Hi, I can check into this issue for you. Can you DM the name and address on the account so I can look into this for you?-Sean",,18773.0
18774,comcastcares,False,Wed Nov 01 05:45:58 +0000 2017,"@120194 Hey, there. Have all of your issues been resolved? -Ra",,18775.0
18777,comcastcares,False,Wed Nov 01 05:45:41 +0000 2017,"@120195 Hi, Brynne! I can help with the XFINITY service concern. Please DM your full name, address, and phone number. -GO",,18778.0
19243,comcastcares,False,Wed Nov 01 06:23:59 +0000 2017,"@120274 Hi, I apologize for the troubles during the move. Can you please DM us the full address &amp; phone #? I'd like to help. -DR",,19244.0
19786,comcastcares,False,Wed Nov 01 06:44:10 +0000 2017,"@120343 Hi, I can check your internet connection for any issues. Can you DM the name and address on the account to us?-Sean",,19787.0
19788,comcastcares,False,Wed Nov 01 06:32:30 +0000 2017,"@120344 Hello. Can you DM us with your full street address, name and phone # on the account so we can look into this? Thanks. -FL",,19789.0
20088,comcastcares,False,Wed Nov 01 06:51:43 +0000 2017,"@120418 Hi, I can help with your picture issue. Can you DM the name, address, and phone number on the account to us?-Sean",,20089.0
20090,comcastcares,False,Wed Nov 01 06:50:29 +0000 2017,"@120419 Hi, I can assist you with your account. Can you DM the name, address, and phone number on the account to us?-Sean",,20091.0
20092,comcastcares,False,Wed Nov 01 06:47:38 +0000 2017,"@120420 Hi, I have replied to your DM. Once you have a moment please respond there so I can assist you.-Sean",,20093.0
20094,comcastcares,False,Wed Nov 01 06:45:44 +0000 2017,"@120421 Hi, you can provide feedback within the MyAccount app. If you need help with anything else please let us know.-Sean",,20095.0
20542,comcastcares,False,Wed Nov 01 07:12:57 +0000 2017,@120486 content of each account. This is why linking account via one login is not an option anymore for residential accounts. - Kerry,20543,20544.0
